name	docked_protein	score	no_atoms	Tool	ligand_efficiency
1076	2jam	-8.80723	28	Smina	-0.3145439285714286
1081	2jam	-8.64164	27	Smina	-0.32006074074074076
1084	2jam	-9.17755	29	Smina	-0.31646724137931037
1089	2jam	-8.02597	24	Smina	-0.33441541666666663
1100	2jam	-8.31167	25	Smina	-0.33246679999999995
1101	2jam	-8.71794	26	Smina	-0.3353053846153846
1105	2jam	-8.83034	32	Smina	-0.275948125
1112	2jam	-9.8225	32	Smina	-0.306953125
1113	2jam	-9.40108	28	Smina	-0.33575285714285713
1114	2jam	-9.16603	27	Smina	-0.33948259259259256
1130	2jam	-9.38245	26	Smina	-0.36086346153846155
1133	2jam	-9.23491	29	Smina	-0.31844517241379305
1143	2jam	-7.29668	32	Smina	-0.22802125
1151	2jam	-7.65333	24	Smina	-0.31888875
1157	2jam	-7.3119	23	Smina	-0.3179086956521739
1160	2jam	-7.98362	23	Smina	-0.3471139130434783
1161	2jam	-7.93232	27	Smina	-0.2937896296296296
1177	2jam	-7.81996	32	Smina	-0.24437375
1178	2jam	-7.54875	32	Smina	-0.2358984375
1180	2jam	-7.98534	31	Smina	-0.2575916129032258
1192	2jam	-7.72462	24	Smina	-0.32185916666666664
1193	2jam	-7.05357	26	Smina	-0.2712911538461538
1206	2jam	-8.72572	25	Smina	-0.34902880000000003
1209	2jam	-8.17571	24	Smina	-0.34065458333333337
1211	2jam	-6.55946	25	Smina	-0.2623784
1217	2jam	-6.47675	27	Smina	-0.23987962962962964
1219	2jam	-8.06578	26	Smina	-0.3102223076923077
1220	2jam	-8.34483	26	Smina	-0.320955
1222	2jam	-7.07501	23	Smina	-0.3076091304347826
1224	2jam	-6.86081	25	Smina	-0.2744324
1226	2jam	-7.9449	23	Smina	-0.34543043478260865
1231	2jam	-9.03414	33	Smina	-0.2737618181818182
1236	2jam	-6.97725	30	Smina	-0.232575
1237	2jam	-7.92567	30	Smina	-0.264189
1248	2jam	-7.39746	20	Smina	-0.369873
1255	2jam	-7.94674	32	Smina	-0.248335625
