name	docked_protein	score	no_atoms	Tool	ligand_efficiency
1388	2qfa	-7.3	27	LeDock	-0.2703703703703703
1130	4agl	-8.12	26	LeDock	-0.3123076923076923
874	4agl	-7.81	28	LeDock	-0.2789285714285714
416	4agl	-7.68	30	LeDock	-0.256
2134	4agl	-7.47	32	LeDock	-0.2334375
886	4agl	-7.2	28	LeDock	-0.2571428571428572
2416	4agl	-7.02	32	LeDock	-0.219375
429	4agl	-6.88	33	LeDock	-0.2084848484848485
513	4agl	-6.72	30	LeDock	-0.224
991	4agl	-6.63	32	LeDock	-0.2071875
1744	4agl	-6.54	30	LeDock	-0.218
441	4agl	-6.53	31	LeDock	-0.2106451612903226
1676	4agl	-6.51	23	LeDock	-0.2830434782608695
