name	docked_protein	Mean rank	SD
56	3npc	474.3333333333333	29.297326385411566
56	3sx0	479.3333333333333	9.504384952922162
56	4agl	471.0	37.64306044943742
56	4x21	490.0	4.58257569495584
56	5l4q	485.0	14.730919862656235
56	6e43	448.6666666666667	30.989245446337247
56	6q9y	480.0	10.816653826391969
56	6s1j	465.3333333333333	21.361959960016158
64	2jam	472.6666666666667	18.475208614068016
64	2qfa	428.3333333333333	48.01388688008225
64	3e7o	472.0	13.228756555322953
64	3elj	453.6666666666667	19.553345834749944
64	3npc	443.6666666666667	25.890796305508516
64	3sx0	387.0	58.642987645583
64	4agl	459.3333333333333	34.12232895529455
64	4x21	476.0	8.717797887081348
64	5l4q	478.3333333333333	7.571877794400362
64	6e43	368.6666666666667	50.4612062215454
64	6q9y	380.3333333333333	53.50077881053072
64	6s1j	463.0	5.5677643628300215
67	2jam	478.6666666666667	20.502032419575702
67	2qfa	494.3333333333333	3.2145502536643265
67	3e7o	442.3333333333333	38.85013942488925
67	3elj	374.6666666666667	89.36628745412519
67	3npc	464.0	35.38361202590826
67	3sx0	419.0	57.584720195551874
67	4agl	451.0	18.33030277982336
67	4x21	447.6666666666667	31.501322723551354
67	5l4q	481.0	24.269322199023193
67	6e43	433.3333333333333	55.78829028867379
67	6q9y	345.3333333333333	62.308372899100284
67	6s1j	470.6666666666667	7.023769168568485
81	2jam	410.3333333333333	17.03917055884274
81	2qfa	321.6666666666667	55.78829028867379
81	3e7o	327.0	74.22263805605402
81	3elj	380.6666666666667	48.08672720547046
81	3npc	200.0	13.0
81	3sx0	253.33333333333334	50.520622851795224
81	4agl	330.0	197.51708786836647
81	4x21	382.0	29.816103031751148
81	5l4q	309.0	15.716233645501712
81	6e43	288.6666666666667	174.1962494812484
81	6q9y	141.0	28.583211855912904
81	6s1j	335.3333333333333	48.21134029803914
85	2jam	298.3333333333333	122.72869808375437
85	2qfa	240.0	136.09922850626305
85	3e7o	269.0	156.20499351813308
85	3elj	219.0	97.18024490605073
85	3npc	111.33333333333333	15.044378795195675
85	3sx0	238.0	134.79243302203577
85	4agl	371.3333333333333	112.71350111381214
85	4x21	290.0	116.940155635265
85	5l4q	281.3333333333333	153.29818437715866
85	6e43	333.0	170.61359852016486
85	6q9y	271.3333333333333	183.3257574192272
85	6s1j	259.3333333333333	145.4968499086263
95	2jam	175.66666666666666	6.806859285554042
95	2qfa	256.6666666666667	101.1599393699568
95	3e7o	187.33333333333334	27.153882472555072
95	3elj	245.0	85.08231308562314
95	3npc	124.66666666666667	43.096790290383964
95	3sx0	287.6666666666667	71.24839179471586
95	4agl	153.33333333333334	63.51640208114227
95	4x21	211.33333333333334	82.09953308840029
95	5l4q	276.3333333333333	32.71594921950658
95	6e43	308.6666666666667	45.74203027122139
95	6q9y	203.66666666666666	63.885313909640715
95	6s1j	163.66666666666666	16.010413278030434
106	2jam	199.66666666666666	22.89832599412746
106	2qfa	372.0	121.50308638055249
106	3e7o	141.33333333333334	102.28554801795478
106	3elj	166.33333333333334	142.05750009532525
106	3npc	243.66666666666666	22.03028218914441
106	3sx0	465.3333333333333	21.19748412744619
106	4agl	391.0	14.422205101855956
106	4x21	167.66666666666666	28.0237994093116
106	5l4q	183.0	51.09794516416487
106	6e43	231.33333333333334	55.94938188517665
106	6q9y	215.0	104.84750831564858
106	6s1j	160.33333333333334	102.80726303784832
107	2jam	212.33333333333334	84.88423489278404
107	2qfa	451.0	18.027756377319946
107	3e7o	239.66666666666666	59.55109850652071
107	3elj	205.33333333333334	30.73000705065545
107	3npc	210.33333333333334	18.876793513023692
