name	docked_protein	Mean rank	SD
767	2jam	227.0	99.2320512737694
1741	2jam	227.0	147.52287958143984
746	2jam	228.66666666666666	18.876793513023696
1011	2jam	228.66666666666666	115.36174987114809
1825	2jam	228.66666666666666	133.09520402078104
381	2jam	229.0	140.2248194864233
1913	2jam	229.33333333333334	90.90837878508962
1581	2jam	229.66666666666666	43.66157731156003
385	2jam	231.33333333333334	30.892285984260425
416	2jam	231.66666666666666	30.022213997860543
1745	2jam	231.66666666666666	69.88800564713041
716	2jam	232.0	2.0
1835	2jam	232.0	136.3378157372341
1386	2jam	232.0	150.9006295546841
653	2jam	232.0	154.6997091141415
1930	2jam	232.66666666666666	93.14683748433617
441	2jam	235.0	186.14779074702983
2285	2jam	235.33333333333334	6.350852961085888
1790	2jam	236.0	22.60530911091463
1256	2jam	237.0	72.64296249465602
1525	2jam	238.0	57.688820407423826
1357	2jam	238.33333333333334	124.70899459675447
956	2jam	239.0	61.99193495931547
320	2jam	239.0	73.77669008569035
219	2jam	239.66666666666666	13.5030860670194
2272	2jam	240.0	96.93812459502195
2420	2jam	240.0	184.00815199332882
1271	2jam	240.66666666666666	178.6682213862704
1314	2jam	243.66666666666666	92.35980366660235
1571	2jam	246.33333333333334	77.24204381898069
2231	2jam	248.33333333333334	85.04900548115383
596	2jam	249.0	61.02458520956943
2373	2jam	249.66666666666666	116.71475199533833
1788	2jam	250.0	117.93218390244455
1637	2jam	250.66666666666666	100.57004192767016
1960	2jam	251.66666666666666	135.9203197955822
1436	2jam	251.66666666666666	159.93852985860954
1081	2jam	252.66666666666666	27.30079363925769
153	2jam	253.0	147.7125587077822
395	2jam	253.66666666666666	45.00370355130046
1133	2jam	255.33333333333334	113.4254527578944
67	2jam	257.6666666666667	122.6757243032758
1631	2jam	258.6666666666667	125.9536951952317
892	2jam	259.6666666666667	82.23340764758161
2357	2jam	260.3333333333333	169.27000128000628
1689	2jam	260.6666666666667	51.96473162957098
2195	2jam	262.3333333333333	122.76943159163578
1802	2jam	263.3333333333333	24.419937209856478
1943	2jam	263.6666666666667	20.816659994661332
684	2jam	263.6666666666667	233.01144464024367
2417	2jam	264.0	60.32412452742269
2004	2jam	266.0	17.435595774162696
2345	2jam	269.0	113.71455491712571
708	2jam	269.3333333333333	163.19415839218428
865	2jam	269.6666666666667	29.687258770949768
2334	2jam	269.6666666666667	48.60384072615386
1553	2jam	271.6666666666667	32.083225108042576
1151	2jam	272.6666666666667	27.537852736430505
2116	2jam	273.3333333333333	112.87751473758328
699	2jam	274.0	44.50842616853577
324	2jam	274.0	51.64300533470143
11	2jam	274.0	69.15923654870693
3	2jam	274.0	173.86489007272286
