name	docked_protein	Mean rank	SD
167	3e7o	354.3333333333333	145.8229520114489
169	3e7o	289.3333333333333	49.863146043278626
170	3e7o	153.66666666666666	57.74368652357878
175	3e7o	403.0	49.72926703662542
176	3e7o	122.0	69.86415389883427
182	3e7o	447.6666666666667	15.176736583776272
184	3e7o	459.3333333333333	46.18802153517005
188	3e7o	450.3333333333333	23.24507116214818
191	3e7o	379.3333333333333	17.925772879664997
199	3e7o	154.33333333333334	78.4495591659592
200	3e7o	176.66666666666666	34.55912807542073
201	3e7o	273.6666666666667	30.022213997860533
205	3e7o	182.0	103.14552825983296
211	3e7o	231.33333333333334	57.72636601530823
2	3elj	133.0	68.63672486358888
3	3elj	86.0	73.97972695272672
4	3elj	78.33333333333333	23.75570107012911
5	3elj	93.66666666666667	98.61203442447241
6	3elj	23.0	8.717797887081348
11	3elj	28.333333333333332	11.150485789118488
17	3elj	35.0	16.522711641858304
18	3elj	63.333333333333336	89.94628026401833
20	3elj	114.0	85.15867542417507
23	3elj	316.0	143.57228144736015
26	3elj	168.0	235.5610324310878
31	3elj	433.0	8.54400374531753
33	3elj	164.33333333333334	65.2099174461472
35	3elj	116.33333333333333	33.020195840323744
37	3elj	71.66666666666667	90.66605391949808
39	3elj	434.6666666666667	23.24507116214818
56	3elj	491.6666666666667	6.506407098647719
64	3elj	453.6666666666667	19.553345834749944
67	3elj	374.6666666666667	89.36628745412519
81	3elj	380.6666666666667	48.08672720547046
85	3elj	219.0	97.18024490605073
95	3elj	245.0	85.08231308562314
106	3elj	166.33333333333334	142.05750009532525
107	3elj	205.33333333333334	30.73000705065545
111	3elj	184.0	9.848857801796104
127	3elj	134.66666666666666	129.0671659769956
129	3elj	281.3333333333333	10.263202878893761
130	3elj	209.33333333333334	97.5004273494908
131	3elj	158.0	23.259406699226016
136	3elj	229.0	91.0
137	3elj	174.33333333333334	41.585253796668525
138	3elj	289.6666666666667	35.23256069793016
141	3elj	334.6666666666667	42.52450274057691
152	3elj	108.66666666666667	152.00438590163552
153	3elj	119.0	103.11643903859365
156	3elj	220.0	19.078784028338912
167	3elj	373.6666666666667	43.01550108197432
169	3elj	273.0	23.302360395462088
170	3elj	274.0	23.259406699226016
175	3elj	234.33333333333334	76.53975002136688
176	3elj	253.33333333333334	90.89187715815608
182	3elj	391.0	85.85452812752511
184	3elj	295.3333333333333	77.57147241952633
188	3elj	431.3333333333333	22.36813209307683
191	3elj	236.33333333333334	76.95020034628457
199	3elj	168.0	9.848857801796104
200	3elj	189.66666666666666	69.78777352325645
201	3elj	78.66666666666667	15.947831618540913
205	3elj	229.66666666666666	37.85938897200183
211	3elj	380.3333333333333	47.710935154672185
2	3npc	268.0	220.83704399398212
3	3npc	219.0	204.35997651203624
4	3npc	114.0	71.14070564732964
5	3npc	215.0	161.16761461286197
6	3npc	119.33333333333333	110.81666541334536
11	3npc	88.0	82.29216244576394
17	3npc	213.0	181.50206610394275
18	3npc	182.33333333333334	186.1030180661596
20	3npc	146.0	139.37359864766353
23	3npc	393.6666666666667	8.50490054811538
26	3npc	286.3333333333333	150.38727783071724
31	3npc	450.0	33.71943060017473
33	3npc	144.0	58.557663887829406
35	3npc	104.66666666666667	24.986663109213552
37	3npc	123.0	139.47401191619892
39	3npc	381.3333333333333	21.50193789716018
