name	docked_protein	score	no_atoms	Tool	ligand_efficiency
1863	3elj	-7.707	30	Vina	-0.2569
1865	3elj	-9.701	28	Vina	-0.3464642857142857
1871	3elj	-6.542	26	Vina	-0.25161538461538463
1893	3elj	-8.607	26	Vina	-0.3310384615384615
1894	3elj	-8.533	24	Vina	-0.35554166666666664
1895	3elj	-8.19	31	Vina	-0.26419354838709674
1906	3elj	-8.52	33	Vina	-0.2581818181818182
1913	3elj	-8.048	27	Vina	-0.2980740740740741
1927	3elj	-9.581	32	Vina	-0.29940625
1928	3elj	-9.625	27	Vina	-0.35648148148148145
1930	3elj	-8.424	32	Vina	-0.26325
1936	3elj	-8.264	23	Vina	-0.35930434782608694
1937	3elj	-7.061	30	Vina	-0.23536666666666667
1939	3elj	-7.782	26	Vina	-0.29930769230769233
1940	3elj	-7.858	29	Vina	-0.2709655172413793
1941	3elj	-7.122	22	Vina	-0.3237272727272727
1943	3elj	-8.452	30	Vina	-0.28173333333333334
1945	3elj	-8.334	23	Vina	-0.3623478260869565
1956	3elj	-7.139	34	Vina	-0.20997058823529413
1957	3elj	-8.341	33	Vina	-0.25275757575757574
1958	3elj	-8.14	27	Vina	-0.3014814814814815
1960	3elj	-7.818	28	Vina	-0.2792142857142857
1966	3elj	-9.334	26	Vina	-0.359
1969	3elj	-9.128	26	Vina	-0.35107692307692306
1971	3elj	-8.381	21	Vina	-0.3990952380952381
1973	3elj	-7.662	24	Vina	-0.31925
1974	3elj	-8.834	26	Vina	-0.33976923076923077
1976	3elj	-9.463	25	Vina	-0.37851999999999997
1982	3elj	-8.978	23	Vina	-0.3903478260869565
1986	3elj	-6.73	30	Vina	-0.22433333333333336
1991	3elj	-7.569	29	Vina	-0.261
2003	3elj	-8.697	28	Vina	-0.3106071428571428
2004	3elj	-8.131	28	Vina	-0.2903928571428572
2012	3elj	-9.779	24	Vina	-0.4074583333333333
2014	3elj	-9.054	26	Vina	-0.34823076923076923
2017	3elj	-8.347	24	Vina	-0.34779166666666667
2020	3elj	-7.792	20	Vina	-0.3896
2028	3elj	-6.151	28	Vina	-0.21967857142857142
2032	3elj	-8.888	30	Vina	-0.2962666666666667
2033	3elj	-9.263	28	Vina	-0.33082142857142854
2041	3elj	-8.195	30	Vina	-0.27316666666666667
2043	3elj	-7.948	30	Vina	-0.26493333333333335
2046	3elj	-8.456	25	Vina	-0.33824
2063	3elj	-9.153	30	Vina	-0.30510000000000004
2072	3elj	-7.944	27	Vina	-0.2942222222222222
2079	3elj	-8.556	29	Vina	-0.29503448275862065
2087	3elj	-7.666	31	Vina	-0.24729032258064518
2091	3elj	-8.176	27	Vina	-0.3028148148148148
2103	3elj	-9.367	27	Vina	-0.34692592592592597
2105	3elj	-5.859	25	Vina	-0.23436
2109	3elj	-7.414	21	Vina	-0.35304761904761905
2116	3elj	-8.462	30	Vina	-0.28206666666666663
2121	3elj	-7.545	29	Vina	-0.26017241379310346
2122	3elj	-8.959	28	Vina	-0.3199642857142857
2124	3elj	-7.925	25	Vina	-0.317
2134	3elj	-9.422	32	Vina	-0.2944375
2136	3elj	-6.797	31	Vina	-0.21925806451612903
2139	3elj	-8.885	24	Vina	-0.3702083333333333
2149	3elj	-7.97	24	Vina	-0.33208333333333334
2163	3elj	-8.63	30	Vina	-0.2876666666666667
2164	3elj	-8.798	24	Vina	-0.3665833333333333
2170	3elj	-9.364	32	Vina	-0.292625
2177	3elj	-8.474	29	Vina	-0.29220689655172416
2184	3elj	-9.752	28	Vina	-0.3482857142857143
2195	3elj	-9.276	28	Vina	-0.3312857142857143
2197	3elj	-7.987	28	Vina	-0.28525
2210	3elj	-8.818	31	Vina	-0.2844516129032258
2213	3elj	-6.912	31	Vina	-0.22296774193548388
2214	3elj	-8.26	30	Vina	-0.2753333333333333
2225	3elj	-7.87	29	Vina	-0.2713793103448276
2231	3elj	-8.166	27	Vina	-0.30244444444444446
2242	3elj	-9.52	29	Vina	-0.32827586206896553
2266	3elj	-8.909	26	Vina	-0.3426538461538462
2267	3elj	-9.199	26	Vina	-0.3538076923076923
2270	3elj	-7.15	21	Vina	-0.3404761904761905
2271	3elj	-6.085	25	Vina	-0.2434
2272	3elj	-8.561	28	Vina	-0.30575
2275	3elj	-7.501	20	Vina	-0.37505
2276	3elj	-7.573	20	Vina	-0.37865000000000004
2281	3elj	-8.033	32	Vina	-0.25103125
2282	3elj	-8.117	30	Vina	-0.2705666666666667
2284	3elj	-8.809	32	Vina	-0.27528125
2285	3elj	-9.227	31	Vina	-0.2976451612903226
2286	3elj	-7.568	31	Vina	-0.2441290322580645
2298	3elj	-8.748	33	Vina	-0.26509090909090904
2301	3elj	-8.559	23	Vina	-0.37213043478260865
2304	3elj	-8.178	28	Vina	-0.2920714285714286
2319	3elj	-9.043	30	Vina	-0.30143333333333333
2330	3elj	-9.208	26	Vina	-0.35415384615384615
2334	3elj	-9.225	30	Vina	-0.3075
2335	3elj	-9.309	34	Vina	-0.2737941176470588
2345	3elj	-7.675	27	Vina	-0.28425925925925927
2349	3elj	-7.052	27	Vina	-0.2611851851851852
2350	3elj	-6.959	21	Vina	-0.3313809523809524
2357	3elj	-8.746	32	Vina	-0.2733125
2358	3elj	-8.919	30	Vina	-0.2973
2359	3elj	-8.83	28	Vina	-0.31535714285714284
2361	3elj	-9.139	27	Vina	-0.33848148148148144
2363	3elj	-8.075	30	Vina	-0.26916666666666667
2364	3elj	-7.701	32	Vina	-0.24065625
2365	3elj	-8.339	30	Vina	-0.2779666666666667
2373	3elj	-8.975	28	Vina	-0.32053571428571426
2375	3elj	-9.793	33	Vina	-0.2967575757575757
2377	3elj	-8.214	33	Vina	-0.2489090909090909
2380	3elj	-7.715	27	Vina	-0.28574074074074074
2381	3elj	-8.568	30	Vina	-0.28559999999999997
2386	3elj	-8.284	29	Vina	-0.2856551724137931
2402	3elj	-8.085	32	Vina	-0.25265625
2403	3elj	-8.294	26	Vina	-0.319
2416	3elj	-8.921	32	Vina	-0.27878125
2417	3elj	-8.525	26	Vina	-0.3278846153846154
2419	3elj	-9.489	29	Vina	-0.3272068965517242
2420	3elj	-8.323	27	Vina	-0.3082592592592593
2432	3elj	-8.431	25	Vina	-0.33724
2439	3elj	-9.206	28	Vina	-0.3287857142857143
2440	3elj	-8.096	29	Vina	-0.2791724137931034
2447	3elj	-8.113	33	Vina	-0.24584848484848484
0002	3npc	-7.718	33	Vina	-0.23387878787878788
0003	3npc	-7.316	33	Vina	-0.2216969696969697
0004	3npc	-8.769	31	Vina	-0.2828709677419355
0005	3npc	-8.099	35	Vina	-0.2314
0006	3npc	-8.578	30	Vina	-0.2859333333333333
0011	3npc	-9.254	32	Vina	-0.2891875
0017	3npc	-8.076	34	Vina	-0.2375294117647059
0018	3npc	-7.737	33	Vina	-0.23445454545454547
0020	3npc	-8.186	32	Vina	-0.2558125
0023	3npc	-7.781	35	Vina	-0.22231428571428571
0026	3npc	-8.6	25	Vina	-0.344
0031	3npc	-6.6	24	Vina	-0.27499999999999997
0033	3npc	-8.958	30	Vina	-0.29860000000000003
0035	3npc	-8.998	30	Vina	-0.29993333333333333
0037	3npc	-9.66	26	Vina	-0.37153846153846154
0039	3npc	-7.632	20	Vina	-0.3816
0056	3npc	-6.152	22	Vina	-0.2796363636363636
0064	3npc	-7.424	21	Vina	-0.3535238095238095
0067	3npc	-6.776	22	Vina	-0.308
0081	3npc	-8.691	22	Vina	-0.3950454545454546
0085	3npc	-9.095	25	Vina	-0.3638
0095	3npc	-8.847	25	Vina	-0.35388
0106	3npc	-8.575	28	Vina	-0.30624999999999997
0107	3npc	-8.683	30	Vina	-0.2894333333333333
0111	3npc	-7.722	28	Vina	-0.2757857142857143
0127	3npc	-8.631	27	Vina	-0.31966666666666665
0129	3npc	-8.733	28	Vina	-0.31189285714285714
0130	3npc	-9.329	27	Vina	-0.34551851851851856
0131	3npc	-8.358	27	Vina	-0.3095555555555556
0136	3npc	-11.075	28	Vina	-0.39553571428571427
0137	3npc	-10.084	24	Vina	-0.42016666666666663
0138	3npc	-8.774	24	Vina	-0.3655833333333333
0141	3npc	-9.63	22	Vina	-0.43772727272727274
0152	3npc	-8.798	26	Vina	-0.3383846153846154
0153	3npc	-8.669	31	Vina	-0.2796451612903226
0156	3npc	-9.389	28	Vina	-0.33532142857142855
