dock_time	ligand	protein
37.3256471157074	0002	4agl
37.66905426979065	0003	4agl
24.958009719848633	0004	4agl
53.041191816329956	0005	4agl
26.41446304321289	0006	4agl
42.42567563056946	0011	4agl
43.89989399909973	0017	4agl
40.54275393486023	0018	4agl
35.31106090545654	0020	4agl
38.63231682777405	0023	4agl
8.730706930160522	0026	4agl
13.239445924758911	0031	4agl
22.81098484992981	0033	4agl
23.199803113937378	0035	4agl
12.939305782318115	0037	4agl
5.949599027633667	0039	4agl
5.528957366943359	0056	4agl
5.70793604850769	0064	4agl
5.91892409324646	0067	4agl
5.840625286102295	0081	4agl
8.797431230545044	0085	4agl
12.138329029083252	0095	4agl
14.543277025222778	0106	4agl
21.12130904197693	0107	4agl
13.064458847045898	0111	4agl
15.017225980758667	0127	4agl
13.83444619178772	0129	4agl
13.155455827713013	0130	4agl
12.398283958435059	0131	4agl
12.86884617805481	0136	4agl
6.5608909130096436	0137	4agl
6.288481950759888	0138	4agl
6.063491106033325	0141	4agl
10.719377040863037	0152	4agl
28.24229383468628	0153	4agl
16.99599003791809	0156	4agl
31.385524034500122	0167	4agl
33.8524169921875	0169	4agl
30.176692008972168	0170	4agl
20.062551021575928	0175	4agl
23.478362798690796	0176	4agl
28.541572093963623	0182	4agl
24.438978910446167	0184	4agl
19.817264080047607	0188	4agl
25.814582109451294	0191	4agl
9.631354093551636	0199	4agl
4.875264883041382	0200	4agl
10.425818920135498	0201	4agl
7.123887062072754	0205	4agl
5.718761920928955	0211	4agl
6.892854690551758	0213	4agl
17.870860815048218	0216	4agl
17.308483839035034	0219	4agl
15.116861820220947	0226	4agl
28.68746590614319	0231	4agl
8.402053833007812	0235	4agl
15.359208345413208	0243	4agl
7.93547511100769	0244	4agl
6.51723313331604	0247	4agl
25.153779983520508	0257	4agl
26.85849690437317	0263	4agl
27.928431034088135	0265	4agl
18.120789051055908	0274	4agl
19.576600790023804	0278	4agl
22.50927472114563	0289	4agl
10.720385074615479	0293	4agl
29.8148250579834	0294	4agl
12.56398892402649	0302	4agl
9.598255157470703	0305	4agl
21.872770071029663	0309	4agl
20.06199884414673	0320	4agl
29.284862995147705	0324	4agl
37.71894383430481	0346	4agl
27.094831943511963	0347	4agl
19.886481761932373	0349	4agl
20.25445818901062	0351	4agl
24.180938959121704	0354	4agl
22.180442094802856	0361	4agl
32.68910813331604	0362	4agl
18.24728488922119	0364	4agl
15.928385972976685	0381	4agl
16.712557792663574	0382	4agl
15.362866878509521	0385	4agl
21.50417399406433	0386	4agl
9.713842868804932	0393	4agl
13.87845492362976	0395	4agl
13.751399993896484	0399	4agl
17.35852575302124	0400	4agl
16.18044090270996	0408	4agl
25.94137692451477	0411	4agl
25.2050302028656	0412	4agl
33.69459819793701	0414	4agl
25.688674688339233	0416	4agl
9.792580127716064	0421	4agl
6.598895311355591	0425	4agl
15.780329942703247	0426	4agl
6.49094295501709	0428	4agl
27.707760095596313	0429	4agl
10.041883945465088	0436	4agl
11.847533702850342	0439	4agl
35.14199876785278	0441	4agl
29.3214008808136	0444	4agl
5.509616851806641	0454	4agl
14.371376752853394	0455	4agl
17.61723494529724	0459	4agl
14.745471954345703	0467	4agl
20.692234992980957	0469	4agl
12.252015829086304	0471	4agl
22.33973979949951	0473	4agl
22.525580883026123	0483	4agl
43.34021019935608	0484	4agl
32.376813888549805	0485	4agl
12.325467824935913	0500	4agl
3.9901623725891113	0502	4agl
4.434375047683716	0504	4agl
6.654907941818237	0505	4agl
21.700927019119263	0513	4agl
14.273629188537598	0526	4agl
8.194020986557007	0550	4agl
8.680001020431519	0556	4agl
4.2852888107299805	0558	4agl
10.132637977600098	0559	4agl
10.769552230834961	0566	4agl
16.579617023468018	0571	4agl
6.793759107589722	0578	4agl
12.15575909614563	0579	4agl
2.8812437057495117	0588	4agl
2.8167221546173096	0591	4agl
3.896925926208496	0592	4agl
9.9651460647583	0596	4agl
23.227292776107788	0610	4agl
26.083101272583008	0611	4agl
10.84502124786377	0616	4agl
7.253352165222168	0617	4agl
4.787569999694824	0624	4agl
21.711569786071777	0625	4agl
22.867576122283936	0626	4agl
15.478291988372803	0631	4agl
20.231373071670532	0648	4agl
16.605525016784668	0653	4agl
7.923540115356445	0662	4agl
9.44894814491272	0663	4agl
11.824000835418701	0666	4agl
8.393594741821289	0670	4agl
12.500255107879639	0677	4agl
7.3850953578948975	0680	4agl
9.649971961975098	0681	4agl
1.7122840881347656	0683	4agl
1.6622252464294434	0684	4agl
14.097978115081787	0692	4agl
19.237385034561157	0693	4agl
6.736382961273193	0695	4agl
11.140824794769287	0696	4agl
28.166555166244507	0699	4agl
16.004995107650757	0706	4agl
18.825040817260742	0708	4agl
13.93091082572937	0709	4agl
16.020008087158203	0716	4agl
6.588343858718872	0723	4agl
4.873569965362549	0727	4agl
13.25546407699585	0729	4agl
4.286195993423462	0737	4agl
15.9998140335083	0743	4agl
12.912323951721191	0746	4agl
12.778877973556519	0754	4agl
14.048656940460205	0755	4agl
25.2342529296875	0767	4agl
10.427698850631714	0769	4agl
28.407935857772827	0776	4agl
31.941715955734253	0783	4agl
32.20428204536438	0784	4agl
10.471592903137207	0786	4agl
4.469959735870361	0789	4agl
8.48208999633789	0790	4agl
18.59414792060852	0797	4agl
20.899226903915405	0800	4agl
16.209168910980225	0803	4agl
27.298338890075684	0814	4agl
13.890302896499634	0827	4agl
10.563642740249634	0833	4agl
10.396390914916992	0834	4agl
9.564068078994751	0835	4agl
11.022075176239014	0836	4agl
24.18235206604004	0847	4agl
13.171082973480225	0850	4agl
11.468600988388062	0860	4agl
20.206434965133667	0861	4agl
14.821264266967773	0862	4agl
17.505643844604492	0865	4agl
18.070793867111206	0872	4agl
19.799274682998657	0873	4agl
16.081613063812256	0874	4agl
17.291079998016357	0886	4agl
6.965907335281372	0892	4agl
6.962057828903198	0895	4agl
14.07419490814209	0906	4agl
6.726305961608887	0908	4agl
9.36369013786316	0910	4agl
8.982466220855713	0920	4agl
18.868298053741455	0924	4agl
16.34352397918701	0935	4agl
11.747148036956787	0937	4agl
8.84555983543396	0950	4agl
14.664813995361328	0956	4agl
12.421241044998169	0961	4agl
11.890275955200195	0969	4agl
4.222280979156494	0971	4agl
5.698205232620239	0978	4agl
4.28559422492981	0979	4agl
8.72100305557251	0980	4agl
21.62149405479431	0983	4agl
9.149877071380615	0985	4agl
13.896136045455933	0991	4agl
