dock_time	ligand	protein
35.62772083282471	0002	6q9y
37.12928771972656	0003	6q9y
23.98734998703003	0004	6q9y
36.180853843688965	0005	6q9y
22.657213926315308	0006	6q9y
37.21577787399292	0011	6q9y
39.06077003479004	0017	6q9y
34.83988618850708	0018	6q9y
28.890591859817505	0020	6q9y
28.042912006378174	0023	6q9y
9.159098148345947	0026	6q9y
11.70068907737732	0031	6q9y
18.77442502975464	0033	6q9y
19.80128312110901	0035	6q9y
9.873950958251953	0037	6q9y
5.725575923919678	0039	6q9y
7.848720073699951	0056	6q9y
6.603729963302612	0064	6q9y
6.502151966094971	0067	6q9y
5.8976891040802	0081	6q9y
9.553900003433228	0085	6q9y
13.470434188842773	0095	6q9y
11.322489738464355	0106	6q9y
17.0632541179657	0107	6q9y
11.547651290893555	0111	6q9y
14.866285800933838	0127	6q9y
10.655341863632202	0129	6q9y
12.918169736862183	0130	6q9y
10.462894201278687	0131	6q9y
10.232184886932373	0136	6q9y
6.2151429653167725	0137	6q9y
5.208341121673584	0138	6q9y
5.5016210079193115	0141	6q9y
8.592804193496704	0152	6q9y
26.711344003677368	0153	6q9y
13.103216886520386	0156	6q9y
31.1198410987854	0167	6q9y
25.013946056365967	0169	6q9y
24.370622873306274	0170	6q9y
16.115297079086304	0175	6q9y
20.187294960021973	0176	6q9y
20.448765993118286	0182	6q9y
27.058665990829468	0184	6q9y
24.01628875732422	0188	6q9y
28.652626752853394	0191	6q9y
9.51052975654602	0199	6q9y
5.716559171676636	0200	6q9y
9.407586812973022	0201	6q9y
8.04574704170227	0205	6q9y
5.3103928565979	0211	6q9y
6.329832077026367	0213	6q9y
12.566515922546387	0216	6q9y
13.758902072906494	0219	6q9y
12.192733764648438	0226	6q9y
23.56687617301941	0231	6q9y
9.053680181503296	0235	6q9y
11.622642993927002	0243	6q9y
5.868680000305176	0244	6q9y
6.051271200180054	0247	6q9y
30.424796104431152	0257	6q9y
19.579785346984863	0263	6q9y
22.190080165863037	0265	6q9y
14.341951847076416	0274	6q9y
18.18989610671997	0278	6q9y
16.859780073165894	0289	6q9y
8.683696269989014	0293	6q9y
22.268648862838745	0294	6q9y
10.817070007324219	0302	6q9y
8.522164106369019	0305	6q9y
22.10307216644287	0309	6q9y
22.842342138290405	0320	6q9y
21.200739860534668	0324	6q9y
27.67269992828369	0346	6q9y
20.523296117782593	0347	6q9y
15.31337594985962	0349	6q9y
22.604857921600342	0351	6q9y
17.3208429813385	0354	6q9y
20.017059087753296	0361	6q9y
22.152730703353882	0362	6q9y
20.936028957366943	0364	6q9y
12.273192167282104	0381	6q9y
11.60157585144043	0382	6q9y
12.346391201019287	0385	6q9y
21.088661909103394	0386	6q9y
10.518432140350342	0393	6q9y
10.11205792427063	0395	6q9y
10.312814712524414	0399	6q9y
15.575975179672241	0400	6q9y
13.344202041625977	0408	6q9y
18.644803047180176	0411	6q9y
22.01416301727295	0412	6q9y
21.37768006324768	0414	6q9y
20.18956208229065	0416	6q9y
7.657456874847412	0421	6q9y
8.514096975326538	0425	6q9y
12.671595096588135	0426	6q9y
6.8791749477386475	0428	6q9y
17.68336009979248	0429	6q9y
7.819707870483398	0436	6q9y
8.974489212036133	0439	6q9y
25.580399990081787	0441	6q9y
22.298391103744507	0444	6q9y
5.066969156265259	0454	6q9y
15.490195989608765	0455	6q9y
16.27472424507141	0459	6q9y
13.967777013778687	0467	6q9y
16.5956552028656	0469	6q9y
13.484529256820679	0471	6q9y
16.529107093811035	0473	6q9y
16.254537343978882	0483	6q9y
25.99744200706482	0484	6q9y
21.170273065567017	0485	6q9y
16.525275945663452	0500	6q9y
6.325840950012207	0502	6q9y
6.890332937240601	0504	6q9y
11.142047882080078	0505	6q9y
17.39066219329834	0513	6q9y
11.609172105789185	0526	6q9y
8.780925989151001	0550	6q9y
9.970947980880737	0556	6q9y
6.986292839050293	0558	6q9y
9.206990957260132	0559	6q9y
10.574972152709961	0566	6q9y
14.810325622558594	0571	6q9y
7.708130121231079	0578	6q9y
11.757663011550903	0579	6q9y
3.0673210620880127	0588	6q9y
3.0283100605010986	0591	6q9y
4.434091806411743	0592	6q9y
10.239183187484741	0596	6q9y
25.196457147598267	0610	6q9y
20.70161485671997	0611	6q9y
9.8332040309906	0616	6q9y
6.218339681625366	0617	6q9y
4.1219642162323	0624	6q9y
27.02682089805603	0625	6q9y
17.94768500328064	0626	6q9y
12.946336030960083	0631	6q9y
17.838150024414062	0648	6q9y
14.411253929138184	0653	6q9y
7.6905670166015625	0662	6q9y
7.222537040710449	0663	6q9y
11.497343063354492	0666	6q9y
6.5145909786224365	0670	6q9y
10.410977840423584	0677	6q9y
7.4129297733306885	0680	6q9y
8.109094858169556	0681	6q9y
1.6823549270629883	0683	6q9y
1.610713243484497	0684	6q9y
11.503808975219727	0692	6q9y
15.929410219192505	0693	6q9y
7.427125692367554	0695	6q9y
10.55790400505066	0696	6q9y
20.97894597053528	0699	6q9y
12.319665908813477	0706	6q9y
15.14058804512024	0708	6q9y
14.965144157409668	0709	6q9y
11.729264259338379	0716	6q9y
8.819617986679077	0723	6q9y
5.7469282150268555	0727	6q9y
9.067047119140625	0729	6q9y
3.8196659088134766	0737	6q9y
12.556249141693115	0743	6q9y
10.00465703010559	0746	6q9y
10.05700421333313	0754	6q9y
10.408592939376831	0755	6q9y
17.3081636428833	0767	6q9y
9.648906946182251	0769	6q9y
23.2973792552948	0776	6q9y
24.102450132369995	0783	6q9y
24.426728010177612	0784	6q9y
10.058228015899658	0786	6q9y
3.980654001235962	0789	6q9y
7.213915109634399	0790	6q9y
16.742403984069824	0797	6q9y
18.69528341293335	0800	6q9y
13.944756031036377	0803	6q9y
19.28468084335327	0814	6q9y
12.285308122634888	0827	6q9y
11.093992948532104	0833	6q9y
9.405107975006104	0834	6q9y
9.087510108947754	0835	6q9y
9.298569202423096	0836	6q9y
24.885194063186646	0847	6q9y
12.160252809524536	0850	6q9y
10.486840009689331	0860	6q9y
16.617225885391235	0861	6q9y
11.601083040237427	0862	6q9y
13.395166873931885	0865	6q9y
14.653895139694214	0872	6q9y
16.28024697303772	0873	6q9y
12.111322164535522	0874	6q9y
11.989033937454224	0886	6q9y
6.366158962249756	0892	6q9y
6.894789218902588	0895	6q9y
12.871222019195557	0906	6q9y
6.956955194473267	0908	6q9y
10.958064079284668	0910	6q9y
7.0148491859436035	0920	6q9y
12.66317892074585	0924	6q9y
15.817613124847412	0935	6q9y
9.728498935699463	0937	6q9y
9.178469896316528	0950	6q9y
13.315501689910889	0956	6q9y
8.971244096755981	0961	6q9y
14.027338027954102	0969	6q9y
5.831620931625366	0971	6q9y
7.903001070022583	0978	6q9y
6.3255839347839355	0979	6q9y
7.942406892776489	0980	6q9y
25.911909103393555	0983	6q9y
9.315298080444336	0985	6q9y
12.354321002960205	0991	6q9y
8.332803964614868	0993	6q9y
28.811223030090332	0999	6q9y
7.810570955276489	1001	6q9y
10.348155975341797	1008	6q9y
16.385207176208496	1011	6q9y
18.953970909118652	1027	6q9y
15.280524015426636	1028	6q9y
14.505030155181885	1037	6q9y
26.636537075042725	1040	6q9y
20.793670892715454	1042	6q9y
13.934343814849854	1043	6q9y
11.40265703201294	1044	6q9y
9.050907135009766	1051	6q9y
13.065047025680542	1056	6q9y
19.409000158309937	1061	6q9y
14.75373387336731	1073	6q9y
11.863630294799805	1076	6q9y
11.617738962173462	1081	6q9y
14.80125617980957	1084	6q9y
10.038259983062744	1089	6q9y
8.123141050338745	1100	6q9y
8.572058916091919	1101	6q9y
20.15896201133728	1105	6q9y
24.281670808792114	1112	6q9y
16.081132888793945	1113	6q9y
14.198410034179688	1114	6q9y
11.898455619812012	1130	6q9y
33.61610817909241	1133	6q9y
19.526426076889038	1143	6q9y
7.160505056381226	1151	6q9y
7.868611097335815	1157	6q9y
10.407350063323975	1160	6q9y
16.41044592857361	1161	6q9y
25.161728858947754	1177	6q9y
19.903208255767822	1178	6q9y
21.099750995635986	1180	6q9y
6.9829630851745605	1192	6q9y
8.804309129714966	1193	6q9y
7.038891077041626	1206	6q9y
7.656703948974609	1209	6q9y
9.318217992782593	1211	6q9y
11.995033025741577	1217	6q9y
9.64304494857788	1219	6q9y
10.304235935211182	1220	6q9y
8.435028076171875	1222	6q9y
9.116672992706299	1224	6q9y
7.157716989517212	1226	6q9y
25.821127891540527	1231	6q9y
14.305875062942505	1236	6q9y
14.207963228225708	1237	6q9y
6.065084934234619	1248	6q9y
20.327523946762085	1255	6q9y
13.678843975067139	1256	6q9y
8.64445686340332	1265	6q9y
8.604825973510742	1266	6q9y
28.772247791290283	1271	6q9y
21.651822805404663	1280	6q9y
10.13806700706482	1282	6q9y
31.357614755630493	1284	6q9y
20.294851779937744	1285	6q9y
5.155868053436279	1295	6q9y
29.39204502105713	1299	6q9y
