dock_time	ligand	protein
26.99261999130249	0002	5l4q
27.019336938858032	0003	5l4q
19.991318941116333	0004	5l4q
38.4652738571167	0005	5l4q
19.396796941757202	0006	5l4q
30.64481210708618	0011	5l4q
32.95863914489746	0017	5l4q
32.7138090133667	0018	5l4q
26.98366904258728	0020	5l4q
39.08250713348389	0023	5l4q
8.928890943527222	0026	5l4q
12.822341203689575	0031	5l4q
18.62448477745056	0033	5l4q
18.826913118362427	0035	5l4q
9.795918941497803	0037	5l4q
5.350421905517578	0039	5l4q
5.732729196548462	0056	5l4q
5.633381128311157	0064	5l4q
6.279098749160767	0067	5l4q
5.108697891235352	0081	5l4q
7.424999713897705	0085	5l4q
11.304426908493042	0095	5l4q
14.016883134841919	0106	5l4q
15.964217901229858	0107	5l4q
13.018230199813843	0111	5l4q
11.738730192184448	0127	5l4q
11.22370195388794	0129	5l4q
10.677360773086548	0130	5l4q
9.403918027877808	0131	5l4q
10.840444803237915	0136	5l4q
5.345443248748779	0137	5l4q
5.263520002365112	0138	5l4q
5.267680883407593	0141	5l4q
10.283663749694824	0152	5l4q
23.904417037963867	0153	5l4q
13.170047044754028	0156	5l4q
28.11970090866089	0167	5l4q
26.22190809249878	0169	5l4q
26.973052978515625	0170	5l4q
17.76648497581482	0175	5l4q
22.22596788406372	0176	5l4q
25.73322105407715	0182	5l4q
21.807828903198242	0184	5l4q
19.56888484954834	0188	5l4q
21.920106887817383	0191	5l4q
8.438661813735962	0199	5l4q
4.700744152069092	0200	5l4q
8.332406044006348	0201	5l4q
6.095260143280029	0205	5l4q
5.616540908813477	0211	5l4q
6.106989145278931	0213	5l4q
14.879302978515625	0216	5l4q
14.511245012283325	0219	5l4q
12.644260883331299	0226	5l4q
26.124285221099854	0231	5l4q
7.439858913421631	0235	5l4q
11.158779859542847	0243	5l4q
7.1400978565216064	0244	5l4q
5.249330997467041	0247	5l4q
24.670022010803223	0257	5l4q
19.61326003074646	0263	5l4q
26.25074791908264	0265	5l4q
16.83907914161682	0274	5l4q
16.354401111602783	0278	5l4q
19.607686042785645	0289	5l4q
8.830151796340942	0293	5l4q
24.295589923858643	0294	5l4q
9.813299179077148	0302	5l4q
8.73946499824524	0305	5l4q
19.047062158584595	0309	5l4q
15.832312107086182	0320	5l4q
22.568079948425293	0324	5l4q
31.898910760879517	0346	5l4q
24.87161087989807	0347	5l4q
18.15338397026062	0349	5l4q
16.961565256118774	0351	5l4q
21.10015892982483	0354	5l4q
18.85557198524475	0361	5l4q
29.265627145767212	0362	5l4q
16.255726099014282	0364	5l4q
14.733153104782104	0381	5l4q
13.50580620765686	0382	5l4q
13.798218965530396	0385	5l4q
17.79110884666443	0386	5l4q
9.457973957061768	0393	5l4q
9.276548862457275	0395	5l4q
11.135007858276367	0399	5l4q
15.699416160583496	0400	5l4q
13.071261882781982	0408	5l4q
20.491410970687866	0411	5l4q
19.918025016784668	0412	5l4q
23.41401505470276	0414	5l4q
18.358524084091187	0416	5l4q
7.734763860702515	0421	5l4q
5.934841156005859	0425	5l4q
12.432775259017944	0426	5l4q
5.733505010604858	0428	5l4q
17.588627099990845	0429	5l4q
8.947534799575806	0436	5l4q
9.79328203201294	0439	5l4q
29.3298978805542	0441	5l4q
21.850008249282837	0444	5l4q
5.20563006401062	0454	5l4q
12.6842679977417	0455	5l4q
13.831815004348755	0459	5l4q
12.091649055480957	0467	5l4q
15.618492126464844	0469	5l4q
10.037643909454346	0471	5l4q
18.281283855438232	0473	5l4q
19.590843200683594	0483	5l4q
33.24135398864746	0484	5l4q
23.505599975585938	0485	5l4q
13.372722148895264	0500	5l4q
4.125348091125488	0502	5l4q
4.686554193496704	0504	5l4q
6.907026052474976	0505	5l4q
15.470107316970825	0513	5l4q
11.57845687866211	0526	5l4q
7.7700419425964355	0550	5l4q
8.792475938796997	0556	5l4q
4.4948179721832275	0558	5l4q
11.8003568649292	0559	5l4q
10.015233039855957	0566	5l4q
16.53047776222229	0571	5l4q
6.52581524848938	0578	5l4q
11.471000909805298	0579	5l4q
2.974047899246216	0588	5l4q
2.7123959064483643	0591	5l4q
3.8324978351593018	0592	5l4q
8.841072082519531	0596	5l4q
22.656320095062256	0610	5l4q
18.89994716644287	0611	5l4q
8.934126138687134	0616	5l4q
6.393756866455078	0617	5l4q
4.476324081420898	0624	5l4q
22.51844358444214	0625	5l4q
18.172225952148438	0626	5l4q
12.216578245162964	0631	5l4q
16.40834617614746	0648	5l4q
13.450691938400269	0653	5l4q
6.596487998962402	0662	5l4q
6.971832036972046	0663	5l4q
10.802812099456787	0666	5l4q
6.531232118606567	0670	5l4q
9.84137487411499	0677	5l4q
5.786416292190552	0680	5l4q
7.526880979537964	0681	5l4q
1.6465480327606201	0683	5l4q
1.6435420513153076	0684	5l4q
13.555651664733887	0692	5l4q
15.690955877304077	0693	5l4q
6.025672912597656	0695	5l4q
12.32865285873413	0696	5l4q
21.938575983047485	0699	5l4q
13.617203950881958	0706	5l4q
15.522911787033081	0708	5l4q
11.727051973342896	0709	5l4q
13.841679811477661	0716	5l4q
7.404452800750732	0723	5l4q
4.588852882385254	0727	5l4q
9.581696033477783	0729	5l4q
3.8740999698638916	0737	5l4q
13.2501859664917	0743	5l4q
10.048430919647217	0746	5l4q
11.73854374885559	0754	5l4q
10.109691858291626	0755	5l4q
19.11922788619995	0767	5l4q
8.230453968048096	0769	5l4q
21.85307216644287	0776	5l4q
27.785465002059937	0783	5l4q
27.869587898254395	0784	5l4q
8.855663061141968	0786	5l4q
3.8089988231658936	0789	5l4q
8.31326413154602	0790	5l4q
14.39679503440857	0797	5l4q
16.119868993759155	0800	5l4q
13.492117166519165	0803	5l4q
20.317266941070557	0814	5l4q
13.589461088180542	0827	5l4q
10.22673511505127	0833	5l4q
9.52056622505188	0834	5l4q
9.174410104751587	0835	5l4q
9.93812108039856	0836	5l4q
20.264947175979614	0847	5l4q
12.33487582206726	0850	5l4q
10.991013765335083	0860	5l4q
18.942692041397095	0861	5l4q
13.1655433177948	0862	5l4q
13.603380918502808	0865	5l4q
14.800592184066772	0872	5l4q
17.52739977836609	0873	5l4q
13.444538116455078	0874	5l4q
12.849976778030396	0886	5l4q
6.770289897918701	0892	5l4q
6.194334030151367	0895	5l4q
12.018189907073975	0906	5l4q
6.594218015670776	0908	5l4q
7.934700965881348	0910	5l4q
7.540250778198242	0920	5l4q
14.257850885391235	0924	5l4q
14.736874103546143	0935	5l4q
9.654724836349487	0937	5l4q
7.646331071853638	0950	5l4q
13.472728967666626	0956	5l4q
8.941636800765991	0961	5l4q
12.157109022140503	0969	5l4q
4.02867317199707	0971	5l4q
5.53018593788147	0978	5l4q
4.415611267089844	0979	5l4q
7.98185133934021	0980	5l4q
19.267054796218872	0983	5l4q
8.695290803909302	0985	5l4q
10.546133995056152	0991	5l4q
7.977653980255127	0993	5l4q
35.50473999977112	0999	5l4q
7.836243152618408	1001	5l4q
11.609930038452148	1008	5l4q
17.70070505142212	1011	5l4q
22.11506986618042	1027	5l4q
10.905845165252686	1028	5l4q
15.178925037384033	1037	5l4q
18.50941514968872	1040	5l4q
15.974436283111572	1042	5l4q
13.617267370223999	1043	5l4q
12.608577251434326	1044	5l4q
9.635921001434326	1051	5l4q
12.909440755844116	1056	5l4q
18.085865020751953	1061	5l4q
15.925048828125	1073	5l4q
14.752820014953613	1076	5l4q
12.140954971313477	1081	5l4q
12.316318988800049	1084	5l4q
8.786155939102173	1089	5l4q
8.614234209060669	1100	5l4q
9.532952070236206	1101	5l4q
24.28971791267395	1105	5l4q
26.515695095062256	1112	5l4q
17.923914909362793	1113	5l4q
13.662973165512085	1114	5l4q
11.812181949615479	1130	5l4q
26.989768028259277	1133	5l4q
20.075067043304443	1143	5l4q
6.058727979660034	1151	5l4q
8.978525876998901	1157	5l4q
9.076185941696167	1160	5l4q
17.009203910827637	1161	5l4q
29.580589771270752	1177	5l4q
29.82287096977234	1178	5l4q
26.191936016082764	1180	5l4q
6.885281085968018	1192	5l4q
10.101975917816162	1193	5l4q
7.2909018993377686	1206	5l4q
7.537260055541992	1209	5l4q
9.367094039916992	1211	5l4q
13.43106198310852	1217	5l4q
10.614268779754639	1219	5l4q
9.382660865783691	1220	5l4q
7.044021368026733	1222	5l4q
9.510457992553711	1224	5l4q
7.315860033035278	1226	5l4q
27.00230121612549	1231	5l4q
16.415627002716064	1236	5l4q
15.895737171173096	1237	5l4q
5.117347955703735	1248	5l4q
20.93592119216919	1255	5l4q
15.53313422203064	1256	5l4q
8.786499738693237	1265	5l4q
7.806454181671143	1266	5l4q
26.55352807044983	1271	5l4q
27.09014105796814	1280	5l4q
10.830451965332031	1282	5l4q
28.339230060577393	1284	5l4q
20.666420221328735	1285	5l4q
5.7782628536224365	1295	5l4q
23.011710166931152	1299	5l4q
5.1934521198272705	1300	5l4q
6.520441055297852	1301	5l4q
17.94600772857666	1310	5l4q
19.10482692718506	1314	5l4q
17.65180993080139	1315	5l4q
13.436319828033447	1325	5l4q
11.213440179824829	1329	5l4q
16.33341407775879	1337	5l4q
11.990694761276245	1341	5l4q
40.02232074737549	1343	5l4q
11.194126844406128	1355	5l4q
5.743492126464844	1357	5l4q
19.043292999267578	1360	5l4q
11.172850131988525	1372	5l4q
18.270153999328613	1381	5l4q
17.81009793281555	1386	5l4q
9.50655198097229	1388	5l4q
9.36553168296814	1404	5l4q
4.134222030639648	1405	5l4q
7.064070224761963	1413	5l4q
19.062668085098267	1415	5l4q
22.559824228286743	1428	5l4q
4.622667074203491	1432	5l4q
11.061589002609253	1433	5l4q
8.830426931381226	1434	5l4q
17.208415269851685	1435	5l4q
22.742619276046753	1436	5l4q
20.11103105545044	1444	5l4q
26.830474853515625	1447	5l4q
16.88064980506897	1466	5l4q
18.696964025497437	1471	5l4q
30.108925819396973	1477	5l4q
20.369240045547485	1486	5l4q
11.598266124725342	1487	5l4q
15.834649085998535	1491	5l4q
21.722288131713867	1506	5l4q
17.487335920333862	1507	5l4q
20.089354038238525	1511	5l4q
9.654280185699463	1516	5l4q
12.702105045318604	1518	5l4q
6.169409990310669	1521	5l4q
7.90199613571167	1523	5l4q
10.997891187667847	1525	5l4q
12.472977876663208	1531	5l4q
13.03645396232605	1533	5l4q
12.33613395690918	1535	5l4q
14.826327085494995	1536	5l4q
21.884188890457153	1539	5l4q
4.4212868213653564	1548	5l4q
9.097983121871948	1553	5l4q
14.379069328308105	1571	5l4q
18.05088210105896	1576	5l4q
11.130322933197021	1581	5l4q
8.213881015777588	1586	5l4q
8.768888711929321	1591	5l4q
8.068579912185669	1594	5l4q
10.696292877197266	1599	5l4q
10.607808113098145	1609	5l4q
15.210304975509644	1612	5l4q
8.452622175216675	1622	5l4q
16.79256510734558	1624	5l4q
25.823685884475708	1630	5l4q
11.415562152862549	1631	5l4q
12.753485918045044	1637	5l4q
25.690162897109985	1638	5l4q
2.8630518913269043	1651	5l4q
11.172205686569214	1657	5l4q
16.465103149414062	1660	5l4q
18.137400150299072	1666	5l4q
27.62346625328064	1673	5l4q
7.429012060165405	1676	5l4q
12.314393997192383	1687	5l4q
17.436437845230103	1689	5l4q
21.061214923858643	1690	5l4q
23.041646003723145	1691	5l4q
13.194691896438599	1699	5l4q
2.8136141300201416	1706	5l4q
16.33750891685486	1711	5l4q
14.23033094406128	1718	5l4q
12.179184913635254	1721	5l4q
17.60366678237915	1726	5l4q
13.187060117721558	1732	5l4q
18.085214138031006	1736	5l4q
14.02873182296753	1741	5l4q
18.15009117126465	1744	5l4q
19.714149236679077	1745	5l4q
9.433043241500854	1750	5l4q
9.805321216583252	1758	5l4q
23.962256908416748	1764	5l4q
6.956536054611206	1781	5l4q
12.165064096450806	1788	5l4q
9.605926275253296	1789	5l4q
9.873115301132202	1790	5l4q
7.587132930755615	1801	5l4q
10.488288879394531	1802	5l4q
7.25272798538208	1804	5l4q
12.481712818145752	1806	5l4q
5.940809965133667	1808	5l4q
24.410186052322388	1810	5l4q
19.281271934509277	1816	5l4q
4.66698694229126	1822	5l4q
13.601186037063599	1825	5l4q
25.31563711166382	1835	5l4q
15.623520851135254	1837	5l4q
13.460562944412231	1846	5l4q
8.498301267623901	1850	5l4q
11.758970022201538	1852	5l4q
15.698885917663574	1856	5l4q
17.594056129455566	1863	5l4q
12.685292959213257	1865	5l4q
10.457966804504395	1871	5l4q
9.82212495803833	1893	5l4q
7.551975965499878	1894	5l4q
15.724982738494873	1895	5l4q
26.85029911994934	1906	5l4q
15.843477010726929	1913	5l4q
18.572551012039185	1927	5l4q
13.368806838989258	1928	5l4q
18.889448881149292	1930	5l4q
8.84352707862854	1936	5l4q
20.072468042373657	1937	5l4q
9.872890710830688	1939	5l4q
15.752449035644531	1940	5l4q
3.8431921005249023	1941	5l4q
10.305675983428955	1943	5l4q
8.20079493522644	1945	5l4q
31.41596794128418	1956	5l4q
19.87302565574646	1957	5l4q
10.670133113861084	1958	5l4q
14.027055740356445	1960	5l4q
9.463953018188477	1966	5l4q
9.006057024002075	1969	5l4q
5.520570993423462	1971	5l4q
5.035340070724487	1973	5l4q
9.229999780654907	1974	5l4q
7.787678241729736	1976	5l4q
6.007678031921387	1982	5l4q
9.623490810394287	1986	5l4q
12.545430183410645	1991	5l4q
9.599782228469849	2003	5l4q
10.841259002685547	2004	5l4q
6.037643909454346	2012	5l4q
7.778314113616943	2014	5l4q
7.599613904953003	2017	5l4q
4.963673830032349	2020	5l4q
10.919962882995605	2028	5l4q
18.365321159362793	2032	5l4q
13.99977993965149	2033	5l4q
19.310645818710327	2041	5l4q
13.305017948150635	2043	5l4q
13.37040400505066	2046	5l4q
19.155577182769775	2063	5l4q
14.800334930419922	2072	5l4q
14.430758953094482	2079	5l4q
21.859459161758423	2087	5l4q
10.624506950378418	2091	5l4q
9.797221899032593	2103	5l4q
4.373783111572266	2105	5l4q
3.9068570137023926	2109	5l4q
18.4694881439209	2116	5l4q
12.507621049880981	2121	5l4q
17.925981283187866	2122	5l4q
6.141177177429199	2124	5l4q
15.673499822616577	2134	5l4q
14.536593914031982	2136	5l4q
9.949820280075073	2139	5l4q
7.7993550300598145	2149	5l4q
16.109570264816284	2163	5l4q
8.446911096572876	2164	5l4q
14.011859893798828	2170	5l4q
9.100106954574585	2177	5l4q
12.123997211456299	2184	5l4q
15.83485722541809	2195	5l4q
14.615538120269775	2197	5l4q
27.454296112060547	2210	5l4q
10.547641038894653	2213	5l4q
13.402053833007812	2214	5l4q
15.68107795715332	2225	5l4q
8.684062957763672	2231	5l4q
10.527242183685303	2242	5l4q
9.100322246551514	2266	5l4q
9.036586999893188	2267	5l4q
6.361898899078369	2270	5l4q
10.166407108306885	2271	5l4q
17.222541093826294	2272	5l4q
3.9741339683532715	2275	5l4q
4.091343879699707	2276	5l4q
20.124314069747925	2281	5l4q
17.510735034942627	2282	5l4q
20.437156915664673	2284	5l4q
22.844199180603027	2285	5l4q
18.80154800415039	2286	5l4q
31.636563062667847	2298	5l4q
6.576659917831421	2301	5l4q
10.593111038208008	2304	5l4q
15.658410787582397	2319	5l4q
11.87156891822815	2330	5l4q
16.59025502204895	2334	5l4q
27.851131916046143	2335	5l4q
11.444540023803711	2345	5l4q
5.797857999801636	2349	5l4q
5.849903106689453	2350	5l4q
22.333451747894287	2357	5l4q
16.898032188415527	2358	5l4q
11.739801168441772	2359	5l4q
12.072800159454346	2361	5l4q
18.677390813827515	2363	5l4q
18.475528240203857	2364	5l4q
16.85064125061035	2365	5l4q
12.88901686668396	2373	5l4q
21.911367893218994	2375	5l4q
22.271785974502563	2377	5l4q
8.851783990859985	2380	5l4q
15.740857124328613	2381	5l4q
14.067816972732544	2386	5l4q
17.145400047302246	2402	5l4q
8.24283218383789	2403	5l4q
19.93629217147827	2416	5l4q
13.839975357055664	2417	5l4q
15.844658136367798	2419	5l4q
17.25444507598877	2420	5l4q
7.976346015930176	2432	5l4q
12.846411943435669	2439	5l4q
13.753907203674316	2440	5l4q
32.26836395263672	2447	5l4q
25.204385995864868	0002	6e43
28.836110830307007	0003	6e43
18.43556308746338	0004	6e43
32.04286289215088	0005	6e43
16.985252141952515	0006	6e43
26.048784017562866	0011	6e43
30.77051305770874	0017	6e43
25.886604070663452	0018	6e43
23.897613763809204	0020	6e43
27.972312211990356	0023	6e43
8.44539999961853	0026	6e43
10.913991212844849	0031	6e43
17.380877017974854	0033	6e43
